UserTags,TimeStamps,Tweets,cleaned_tweet,sentiment
"Bill Clinton
@BillClinton",2024-05-03T23:30:54.000Z,"Throughout her career 
@HumaAbedin
 has proven to be an impressive public servant with an incredible story to tell. Her new book #BothAnd is an insightful look into her journey through life and politics. You can order your copy here: https://bit.ly/3CEQHwG

: 
@barb_kinney",throughout career proven impressive public servant incredible story tell new book insightful look journey life politics order copy,positive
"Bill Clinton
@BillClinton",2024-05-03T23:30:54.000Z,"As we celebrate the beginning of #HispanicHeritageMonth, 
@ClintonGlobal
 Action Network members reflect upon what their heritage means to them and how it shapes their work. https://wjcf.co/378AOS9",celebrate beginning action network member reflect upon heritage mean shape work,positive
"Bill Clinton
@BillClinton",2024-03-08T20:22:11.000Z,"Big thanks to my old pen pal 
@SteveKornacki
 for bringing back great memories!  I’m curious Steve, did you happen to come across the letter I sent you in 2004 suggesting the idea for “The Big Board”?",big thanks old pen pal bringing back great memory curious steve happen come across letter sent suggesting idea big board,positive
"Bill Clinton
@BillClinton",2024-03-08T20:22:11.000Z,"This week on my podcast, we revisit a conversation I had with my friend  @chefJoséAndrés on his work providing hot meals and humanity whenever — and wherever —  disaster strikes. Thank you, José, for everything you do. 
http://podcasts.iheartradio.com/E-PqwhaS",week podcast revisit conversation friend work providing hot meal humanity whenever wherever disaster strike thank josé everything,positive
"Bill Clinton
@BillClinton",2024-03-08T20:22:11.000Z,The law signed in GA today is a blatant attempt to suppress the votes of Black Americans and an attack on our democracy. I spoke with Stacey Abrams about this and other efforts to restrict voting rights and what we can do to promote free & fair elections. http://wjcf.co/3cmEW3f,law signed ga today blatant attempt suppress vote black american attack democracy spoke stacey abrams effort restrict voting right promote free fair election,negative
"Bill Clinton
@BillClinton",2024-03-08T20:22:11.000Z,"I’m grateful to 
@drsanjaygupta
 for joining me on “Why Am I Telling You This?"" and for his work throughout the pandemic to separate fact from fiction and keep people informed and safe. Listen to our conversation here: https://wjcf.co/3qb03dm",grateful joining telling work throughout pandemic separate fact fiction keep people informed safe listen conversation,positive
"Bill Clinton
@BillClinton",2024-03-08T20:22:11.000Z,"On this MLK Day, it is clearer than ever that progress is possible, but that we have many more miles to march before we reach the Beloved Community for which Dr. King lived and died. We should honor him in word & deed with a commitment to justice, equality, service & compassion.",mlk day clearer ever progress possible many mile march reach beloved community dr king lived died honor word deed commitment justice equality service compassion,positive
"Bill Clinton
@BillClinton",2024-03-08T20:22:11.000Z,"Liza Ashley was a wonderful woman, a fabulous cook, and an important part of our family at the Governor’s Mansion. I’m grateful for her long, good life and the chance to be a part of it.",liza ashley wonderful woman fabulous cook important part family governor mansion grateful long good life chance part,positive
"Bill Clinton
@BillClinton",2024-03-08T20:22:11.000Z,We have lost one of the most extraordinary Justices ever to serve on the Supreme Court. Ruth Bader Ginsburg’s life and landmark opinions moved us closer to a more perfect union. And her powerful dissents reminded us that we walk away from our Constitution’s promise at our peril.,lost one extraordinary justice ever serve supreme court ruth bader ginsburg life landmark opinion moved u closer perfect union powerful dissent reminded u walk away constitution promise peril,positive
"Bill Clinton
@BillClinton",2024-03-08T20:22:11.000Z,"Through his faith in principled compromise, and his ability to see his adversaries as human beings, John Hume helped forge the peace that has held to this day. My full statement on my friend's passing here: https://wjcf.co/3foeBjz",faith principled compromise ability see adversary human being john hume helped forge peace held day full statement friend passing,positive
"Bill Clinton
@BillClinton",2024-03-08T20:22:11.000Z,"Happy 70th Birthday 
@StevieWonder
.",happy th birthday,positive
"Vice President Kamala Harris
@VP",2024-06-30T20:00:31.000Z,"President Biden and I are taking historic steps to create economic opportunity.

We have forgiven more student loan debt than any Administration in history — including for borrowers who had to leave school because of high costs.

Learn more at http://StudentAid.gov.",president biden taking historic step create economic opportunity forgiven student loan debt administration history including borrower leave school high cost learn,positive
"Vice President Kamala Harris
@VP",2024-06-30T20:00:31.000Z,"Every American deserves affordable housing — yet in communities across our nation, the cost of housing is too high.

Today, I announced that 
@POTUS
 and I are investing $85 million to remove barriers to building affordable housing, lowering rents, and buying a home.",every american deserves affordable housing yet community across nation cost housing high today announced investing million remove barrier building affordable housing lowering rent buying home,positive
"Vice President Kamala Harris
@VP",2024-06-30T20:00:31.000Z,"When domestic abusers have firearms, survivors and our communities are not safe. This is just common sense.

President Biden and I are committed to continuing our work to end violence against women and keep Americans safe from gun violence",domestic abuser firearm survivor community safe common sense president biden committed continuing work end violence woman keep american safe gun violence,negative
"Vice President Kamala Harris
@VP",2024-06-30T20:00:31.000Z,"The more than 90 nations that gathered at the Summit on Peace in Ukraine hold a diverse range of views on global challenges and opportunities. We don’t always agree.

But when it comes to Putin’s unprovoked, unjustified war — there is unity and solidarity in support of Ukraine",nation gathered summit peace ukraine hold diverse range view global challenge opportunity always agree come putin unprovoked unjustified war unity solidarity support ukraine,positive
"Vice President Kamala Harris
@VP",2024-06-26T17:48:36.000Z,"Happy Pride, and happy 20 years of 
@QueerEye
!

We have made so much progress for the LGBTQI + community over the past two decades — and we stand ready to continue the fight.",happy pride happy year made much progress lgbtqi community past two decade stand ready continue fight,positive
"Vice President Kamala Harris
@VP",2024-06-26T17:48:36.000Z,"""Freedom is worth it. Democracy is worth it. America is worth it. The world is worth it."" 
 
As 
@POTUS
 made clear on the 80th anniversary of D-Day, we must stand strong with our Allies and continue to lead.",freedom worth democracy worth america worth world worth made clear th anniversary day must stand strong ally continue lead,positive
"Vice President Kamala Harris
@VP",2024-06-26T17:48:36.000Z,"The United States Air Force Academy Class of 2024 stands united in selfless dedication to service and to our country.

Today, it is my honor to congratulate you on taking your place in the Long Blue Line.",united state air force academy class stand united selfless dedication service country today honor congratulate taking place long blue line,positive
"Vice President Kamala Harris
@VP",2024-06-26T17:48:36.000Z,"Last year, I met Dee Thomas from Georgia. She organized alongside her coworkers at the Blue Bird electric bus plant, and they voted to join the United Steelworkers.

This week, we celebrate Dee and all 1,500 Steelworkers for ratifying their first union contract – securing higher",last year met dee thomas georgia organized alongside coworkers blue bird electric bus plant voted join united steelworker week celebrate dee steelworker ratifying first union contract securing higher,positive
